"VendorID16","VendorID10","VendorName","DeviceID16","DeviceID10","DeviceName"
"03f0","1008","Hewlett-Packard","2902","10498","PhotoSmart A820 series"
"03f0","1008","Hewlett-Packard","2911","10513","PSC 2200"
"03f0","1008","Hewlett-Packard","2917","10519","LaserJet 2420"
"03f0","1008","Hewlett-Packard","2a11","10769","PSC 2150 series"
"03f0","1008","Hewlett-Packard","2a17","10775","LaserJet 2430"
"03f0","1008","Hewlett-Packard","2a1d","10781","Integrated Module with Bluetooth 2.1 Wireless technology"
"03f0","1008","Hewlett-Packard","2b11","11025","PSC 2170 series"
"03f0","1008","Hewlett-Packard","2b17","11031","LaserJet 1020"
"03f0","1008","Hewlett-Packard","2c12","11282","Officejet J4680"
"03f0","1008","Hewlett-Packard","2c17","11287","LaserJet 1022"
"03f0","1008","Hewlett-Packard","2c24","11300","Logitech M-UAL-96 Mouse"
"03f0","1008","Hewlett-Packard","2d05","11525","Scanjet 7000"
"03f0","1008","Hewlett-Packard","2d11","11537","OfficeJet 6110"
"03f0","1008","Hewlett-Packard","2d17","11543","Printing Support"
"03f0","1008","Hewlett-Packard","2e11","11793","PSC 1000"
"03f0","1008","Hewlett-Packard","2e17","11799","LaserJet 2600n"
"03f0","1008","Hewlett-Packard","2e24","11812","LP2275w Monitor Hub"
"03f0","1008","Hewlett-Packard","2f11","12049","PSC 1200"
"03f0","1008","Hewlett-Packard","2f17","12055","Color LaserJet 2605dn"
"03f0","1008","Hewlett-Packard","2f24","12068","LP2475w Monitor Hub"
"03f0","1008","Hewlett-Packard","3002","12290","PhotoSmart P1000"
"03f0","1008","Hewlett-Packard","3004","12292","DeskJet 980c"
"03f0","1008","Hewlett-Packard","3005","12293","ScanJet 4670v"
"03f0","1008","Hewlett-Packard","3011","12305","PSC 1100 series"
"03f0","1008","Hewlett-Packard","3017","12311","Printing Support"
"03f0","1008","Hewlett-Packard","3102","12546","PhotoSmart P1100 Printer w/ Card Reader"
"03f0","1008","Hewlett-Packard","3104","12548","DeskJet 960c"
"03f0","1008","Hewlett-Packard","3111","12561","OfficeJet 4100 series"
"03f0","1008","Hewlett-Packard","3117","12567","EWS 2605dtn"
"03f0","1008","Hewlett-Packard","311d","12573","Atheros AR9285 Malbec Bluetooth Adapter"
"03f0","1008","Hewlett-Packard","3202","12802","PhotoSmart 1215"
"03f0","1008","Hewlett-Packard","3207","12807","4 GB flash drive"
"03f0","1008","Hewlett-Packard","3211","12817","OfficeJet 4105 series"
"03f0","1008","Hewlett-Packard","3217","12823","LaserJet 3050"
"03f0","1008","Hewlett-Packard","3302","13058","PhotoSmart 1218"
"03f0","1008","Hewlett-Packard","3304","13060","DeskJet 990c"
"03f0","1008","Hewlett-Packard","3307","13063","v125w Stick"
"03f0","1008","Hewlett-Packard","3312","13074","OfficeJet J6410"
"03f0","1008","Hewlett-Packard","3317","13079","LaserJet 3052"
"03f0","1008","Hewlett-Packard","3402","13314","PhotoSmart 1115"
"03f0","1008","Hewlett-Packard","3404","13316","DeskJet 6122"
"03f0","1008","Hewlett-Packard","3417","13335","LaserJet 3055"
"03f0","1008","Hewlett-Packard","3502","13570","PhotoSmart 230"
"03f0","1008","Hewlett-Packard","3504","13572","DeskJet 6127c"
"03f0","1008","Hewlett-Packard","3511","13585","PSC 2300"
"03f0","1008","Hewlett-Packard","3517","13591","LaserJet 3390"
"03f0","1008","Hewlett-Packard","3602","13826","PhotoSmart 1315"
"03f0","1008","Hewlett-Packard","3611","13841","PSC 2410 PhotoSmart"
"03f0","1008","Hewlett-Packard","3617","13847","Color LaserJet 2605"
"03f0","1008","Hewlett-Packard","3711","14097","PSC 2500"
"03f0","1008","Hewlett-Packard","3717","14103","EWS UPD"
"03f0","1008","Hewlett-Packard","3724","14116","Webcam"
"03f0","1008","Hewlett-Packard","3802","14338","PhotoSmart 100"
"03f0","1008","Hewlett-Packard","3807","14343","c485w Flash Drive"
"03f0","1008","Hewlett-Packard","3817","14359","LaserJet P2015 series"
"03f0","1008","Hewlett-Packard","3902","14594","PhotoSmart 130"
"03f0","1008","Hewlett-Packard","3912","14610","Officejet Pro 8500"
"03f0","1008","Hewlett-Packard","3917","14615","LaserJet P2014"
"03f0","1008","Hewlett-Packard","3a02","14850","PhotoSmart 7150"
"03f0","1008","Hewlett-Packard","3a11","14865","OfficeJet 5500 series"
"03f0","1008","Hewlett-Packard","3a17","14871","Printing Support"
"03f0","1008","Hewlett-Packard","3b02","15106","PhotoSmart 7150~"
"03f0","1008","Hewlett-Packard","3b05","15109","Scanjet N8460"
"03f0","1008","Hewlett-Packard","3b11","15121","PSC 1300 series"
"03f0","1008","Hewlett-Packard","3b17","15127","LaserJet M1005 MFP"
"03f0","1008","Hewlett-Packard","3c02","15362","PhotoSmart 7350"
"03f0","1008","Hewlett-Packard","3c05","15365","Scanjet Professional 1000 Mobile Scanner"
"03f0","1008","Hewlett-Packard","3c11","15377","PSC 1358"
"03f0","1008","Hewlett-Packard","3c17","15383","EWS UPD"
"03f0","1008","Hewlett-Packard","3d02","15618","PhotoSmart 7350~"
"03f0","1008","Hewlett-Packard","3d11","15633","OfficeJet 4215"
"03f0","1008","Hewlett-Packard","3d17","15639","LaserJet P1005"
"03f0","1008","Hewlett-Packard","3e02","15874","PhotoSmart 7550"
"03f0","1008","Hewlett-Packard","3e17","15895","LaserJet P1006"
"03f0","1008","Hewlett-Packard","3f02","16130","PhotoSmart 7550~"
"03f0","1008","Hewlett-Packard","3f11","16145","PSC-1315/PSC-1317"
"03f0","1008","Hewlett-Packard","4002","16386","PhotoSmart 635/715/720/735/935/E337 (storage)"
"03f0","1008","Hewlett-Packard","4004","16388","CP1160"
"03f0","1008","Hewlett-Packard","4102","16642","PhotoSmart 618"
"03f0","1008","Hewlett-Packard","4105","16645","ScanJet 4370"
"03f0","1008","Hewlett-Packard","4111","16657","OfficeJet 7200 series"
"03f0","1008","Hewlett-Packard","4117","16663","LaserJet 1018"
"03f0","1008","Hewlett-Packard","4202","16898","PhotoSmart 812"
"03f0","1008","Hewlett-Packard","4205","16901","ScanJet G3010"
"03f0","1008","Hewlett-Packard","4211","16913","OfficeJet 7300 series"
"03f0","1008","Hewlett-Packard","4217","16919","EWS CM1015"
"03f0","1008","Hewlett-Packard","4302","17154","PhotoSmart 850 (ptp)"
"03f0","1008","Hewlett-Packard","4305","17157","ScanJet G3110"
"03f0","1008","Hewlett-Packard","4311","17169","OfficeJet 7400 series"
"03f0","1008","Hewlett-Packard","4317","17175","Color LaserJet CM1017"
"03f0","1008","Hewlett-Packard","4402","17410","PhotoSmart 935 (ptp)"
"03f0","1008","Hewlett-Packard","4417","17431","EWS UPD"
"03f0","1008","Hewlett-Packard","4502","17666","PhotoSmart 945 (PTP mode)"
"03f0","1008","Hewlett-Packard","4505","17669","ScanJet G4010"
"03f0","1008","Hewlett-Packard","4507","17671","External HDD"
"03f0","1008","Hewlett-Packard","4511","17681","PhotoSmart 2600"
"03f0","1008","Hewlett-Packard","4512","17682","E709n [Officejet 6500 Wireless]"
"03f0","1008","Hewlett-Packard","4517","17687","EWS UPD"
"03f0","1008","Hewlett-Packard","4605","17925","ScanJet G4050"
"03f0","1008","Hewlett-Packard","4611","17937","PhotoSmart 2700"
"03f0","1008","Hewlett-Packard","4717","18199","Color LaserJet CP1215"
"03f0","1008","Hewlett-Packard","4811","18449","PSC 1600"
"03f0","1008","Hewlett-Packard","4911","18705","PSC 2350"
"03f0","1008","Hewlett-Packard","4b11","19217","OfficeJet 6200"
"03f0","1008","Hewlett-Packard","4c11","19473","PSC 1500 series"
"03f0","1008","Hewlett-Packard","4c17","19479","EWS UPD"
"03f0","1008","Hewlett-Packard","4d11","19729","PSC 1400"
"03f0","1008","Hewlett-Packard","4d17","19735","EWS UPD"
"03f0","1008","Hewlett-Packard","4e11","19985","PhotoSmart 2570 series"
"03f0","1008","Hewlett-Packard","4f11","20241","OfficeJet 5600 (USBHUB)"
"03f0","1008","Hewlett-Packard","4f17","20247","Color LaserJet CM1312 MFP"
"03f0","1008","Hewlett-Packard","5004","20484","DeskJet 995c"
"03f0","1008","Hewlett-Packard","5011","20497","PhotoSmart 3100 series"
"03f0","1008","Hewlett-Packard","5017","20503","EWS UPD"
"03f0","1008","Hewlett-Packard","5111","20753","PhotoSmart 3200 series"
"03f0","1008","Hewlett-Packard","5211","21009","PhotoSmart 3300 series"
"03f0","1008","Hewlett-Packard","5307","21255","v165w Stick"
"03f0","1008","Hewlett-Packard","5311","21265","OfficeJet 6300"
"03f0","1008","Hewlett-Packard","5312","21266","Officejet Pro 8500A"
"03f0","1008","Hewlett-Packard","5411","21521","OfficeJet 4300"
"03f0","1008","Hewlett-Packard","5511","21777","DeskJet F300 series"
"03f0","1008","Hewlett-Packard","5611","22033","PhotoSmart C3180"
"03f0","1008","Hewlett-Packard","5617","22039","LaserJet M1120 MFP"
"03f0","1008","Hewlett-Packard","5711","22289","PhotoSmart C4100 series"
"03f0","1008","Hewlett-Packard","5717","22295","LaserJet M1120n MFP"
"03f0","1008","Hewlett-Packard","5811","22545","PhotoSmart C5100 series"
"03f0","1008","Hewlett-Packard","5817","22551","LaserJet M1319f MFP"
"03f0","1008","Hewlett-Packard","581d","22557","lt4112 Gobi 4G Module Network Device"
"03f0","1008","Hewlett-Packard","5911","22801","PhotoSmart C6180"
"03f0","1008","Hewlett-Packard","5912","22802","Officejet Pro 8600"
"03f0","1008","Hewlett-Packard","5a11","23057","PhotoSmart C7100 series"
"03f0","1008","Hewlett-Packard","5b11","23313","OfficeJet J2100 series"
"03f0","1008","Hewlett-Packard","5b12","23314","Officejet Pro 8100"
"03f0","1008","Hewlett-Packard","5c11","23569","PhotoSmart C4200 Printer series"
"03f0","1008","Hewlett-Packard","5c12","23570","OfficeJet 6700"
"03f0","1008","Hewlett-Packard","5c17","23575","LaserJet P2055 series"
"03f0","1008","Hewlett-Packard","5d11","23825","PhotoSmart C5200 series"
"03f0","1008","Hewlett-Packard","5e11","24081","PhotoSmart D7400 series"
"03f0","1008","Hewlett-Packard","6004","24580","DeskJet 5550"
"03f0","1008","Hewlett-Packard","6102","24834","Hewlett Packard Digital Camera"
"03f0","1008","Hewlett-Packard","6104","24836","DeskJet 5650c"
"03f0","1008","Hewlett-Packard","6117","24855","color LaserJet 3550"
"03f0","1008","Hewlett-Packard","6202","25090","PhotoSmart 215"
"03f0","1008","Hewlett-Packard","6204","25092","DeskJet 5150c"
"03f0","1008","Hewlett-Packard","6217","25111","Color LaserJet 4700"
"03f0","1008","Hewlett-Packard","6302","25346","PhotoSmart 318/612"
"03f0","1008","Hewlett-Packard","6317","25367","Color LaserJet 4730mfp"
"03f0","1008","Hewlett-Packard","6402","25602","PhotoSmart 715 (ptp)"
"03f0","1008","Hewlett-Packard","6411","25617","PhotoSmart C8100 series"
"03f0","1008","Hewlett-Packard","6417","25623","LaserJet 5200"
"03f0","1008","Hewlett-Packard","6502","25858","PhotoSmart 120 (ptp)"
"03f0","1008","Hewlett-Packard","6511","25873","PhotoSmart C7200 series"
"03f0","1008","Hewlett-Packard","6602","26114","PhotoSmart 320"
"03f0","1008","Hewlett-Packard","6611","26129","PhotoSmart C4380 series"
"03f0","1008","Hewlett-Packard","6617","26135","LaserJet 5200L"
"03f0","1008","Hewlett-Packard","6702","26370","PhotoSmart 720 (ptp)"
"03f0","1008","Hewlett-Packard","6717","26391","Color LaserJet 3000"
"03f0","1008","Hewlett-Packard","6802","26626","PhotoSmart 620 (ptp)"
"03f0","1008","Hewlett-Packard","6811","26641","PhotoSmart D5300 series"
"03f0","1008","Hewlett-Packard","6817","26647","Color LaserJet 3800"
"03f0","1008","Hewlett-Packard","6911","26897","PhotoSmart D7200 series"
"03f0","1008","Hewlett-Packard","6917","26903","Color LaserJet 3600"
"03f0","1008","Hewlett-Packard","6a02","27138","PhotoSmart 735 (ptp)"
"03f0","1008","Hewlett-Packard","6a11","27153","PhotoSmart C6200 series"
"03f0","1008","Hewlett-Packard","6a17","27159","LaserJet 4240"
"03f0","1008","Hewlett-Packard","6b02","27394","PhotoSmart R707 (PTP mode)"
"03f0","1008","Hewlett-Packard","6b11","27409","Photosmart C4500 series"
"03f0","1008","Hewlett-Packard","6c11","27665","Photosmart C4480"
"03f0","1008","Hewlett-Packard","6c17","27671","Color LaserJet 4610"
"03f0","1008","Hewlett-Packard","6f17","28439","Color LaserJet CP6015 series"
"03f0","1008","Hewlett-Packard","7004","28676","DeskJet 3320c"
"03f0","1008","Hewlett-Packard","7102","28930","PhotoSmart 635 (PTP mode)"
"03f0","1008","Hewlett-Packard","7104","28932","DeskJet 3420c"
"03f0","1008","Hewlett-Packard","7117","28951","CM8060 Color MFP with Edgeline Technology"
"03f0","1008","Hewlett-Packard","7202","29186","PhotoSmart 43x (ptp)"
"03f0","1008","Hewlett-Packard","7204","29188","DeskJet 36xx"
"03f0","1008","Hewlett-Packard","7217","29207","LaserJet M5035 MFP"
"03f0","1008","Hewlett-Packard","7302","29442","PhotoSmart M307 (PTP mode)"
"03f0","1008","Hewlett-Packard","7304","29444","DeskJet 35xx"
"03f0","1008","Hewlett-Packard","7311","29457","Photosmart Premium C309"
"03f0","1008","Hewlett-Packard","7317","29463","LaserJet P3005"
"03f0","1008","Hewlett-Packard","7404","29700","Printing Support"
"03f0","1008","Hewlett-Packard","7417","29719","LaserJet M4345 MFP"
"03f0","1008","Hewlett-Packard","7504","29956","Printing Support"
"03f0","1008","Hewlett-Packard","7517","29975","LaserJet M3035 MFP"
"03f0","1008","Hewlett-Packard","7604","30212","DeskJet 3940"
"03f0","1008","Hewlett-Packard","7611","30225","DeskJet F2492 All-in-One"
"03f0","1008","Hewlett-Packard","7617","30231","LaserJet P3004"
"03f0","1008","Hewlett-Packard","7702","30466","PhotoSmart R817 (PTP mode)"
"03f0","1008","Hewlett-Packard","7704","30468","DeskJet D4100"
"03f0","1008","Hewlett-Packard","7717","30487","CM8050 Color MFP with Edgeline Technology"
"03f0","1008","Hewlett-Packard","7804","30724","DeskJet D1360"
"03f0","1008","Hewlett-Packard","7817","30743","Color LaserJet CP3505"
"03f0","1008","Hewlett-Packard","7917","30999","LaserJet M5025 MFP"
"03f0","1008","Hewlett-Packard","7a02","31234","PhotoSmart M415 (PTP mode)"
"03f0","1008","Hewlett-Packard","7a04","31236","DeskJet D2460"
"03f0","1008","Hewlett-Packard","7a17","31255","LaserJet M3027 MFP"
"03f0","1008","Hewlett-Packard","7b02","31490","PhotoSmart M23 (PTP mode)"
"03f0","1008","Hewlett-Packard","7b17","31511","Color LaserJet CP4005"
"03f0","1008","Hewlett-Packard","7c17","31767","Color LaserJet CM6040 series"
"03f0","1008","Hewlett-Packard","7d04","32004","DeskJet F2100 Printer series"
"03f0","1008","Hewlett-Packard","7d17","32023","Color LaserJet CM4730 MFP"
"03f0","1008","Hewlett-Packard","7e04","32260","DeskJet F4100 Printer series"
"03f0","1008","Hewlett-Packard","8017","32791","LaserJet P4515"
"03f0","1008","Hewlett-Packard","8104","33028","Printing Support"
"03f0","1008","Hewlett-Packard","8117","33047","LaserJet P4015"
"03f0","1008","Hewlett-Packard","811c","33052","Ethernet HN210E"
"03f0","1008","Hewlett-Packard","8204","33284","Printing Support"
"03f0","1008","Hewlett-Packard","8207","33287","FHA-3510 2.4GHz Wireless Optical Mobile Mouse"
"03f0","1008","Hewlett-Packard","8217","33303","LaserJet P4014"
"03f0","1008","Hewlett-Packard","8317","33559","LaserJet M9050 MFP"
"03f0","1008","Hewlett-Packard","8404","33796","DeskJet 6800 series"
"03f0","1008","Hewlett-Packard","8417","33815","LaserJet M9040 MFP"
"03f0","1008","Hewlett-Packard","8504","34052","DeskJet 6600 series"
"03f0","1008","Hewlett-Packard","8604","34308","DeskJet 5440"
"03f0","1008","Hewlett-Packard","8607","34311","Optical Mobile Mouse"
"03f0","1008","Hewlett-Packard","8704","34564","DeskJet 5940"
"03f0","1008","Hewlett-Packard","8711","34577","Deskjet 2050 J510"
"03f0","1008","Hewlett-Packard","8804","34820","DeskJet 6980 series"
"03f0","1008","Hewlett-Packard","8904","35076","DeskJet 6940 series"
"03f0","1008","Hewlett-Packard","8911","35089","Deskjet 1050 J410"
"03f0","1008","Hewlett-Packard","8c07","35847","Digital Stereo Headset"
"03f0","1008","Hewlett-Packard","8c11","35857","Deskjet F4500 series"
"03f0","1008","Hewlett-Packard","9002","36866","PhotoSmart M437"
"03f0","1008","Hewlett-Packard","9102","37122","PhotoSmart M537"
"03f0","1008","Hewlett-Packard","9207","37383","HD-4110 Webcam"
"03f0","1008","Hewlett-Packard","9302","37634","PhotoSmart R930 series"
"03f0","1008","Hewlett-Packard","9402","37890","PhotoSmart R837"
"03f0","1008","Hewlett-Packard","9502","38146","PhotoSmart R840 series"
"03f0","1008","Hewlett-Packard","9602","38402","PhotoSmart M730 series"
"03f0","1008","Hewlett-Packard","9702","38658","PhotoSmart R740 series"
"03f0","1008","Hewlett-Packard","9802","38914","PhotoSmart Mz60 series"
"03f0","1008","Hewlett-Packard","9902","39170","PhotoSmart M630 series"
"03f0","1008","Hewlett-Packard","9a02","39426","PhotoSmart E330 series"
"03f0","1008","Hewlett-Packard","9b02","39682","PhotoSmart M540 series"
"03f0","1008","Hewlett-Packard","9b07","39687","Portable Drive"
"03f0","1008","Hewlett-Packard","9c02","39938","PhotoSmart M440 series"
"03f0","1008","Hewlett-Packard","a004","40964","DeskJet 5850c"
"03f0","1008","Hewlett-Packard","a011","40977","Deskjet 3050A"
"03f0","1008","Hewlett-Packard","b002","45058","PhotoSmart 7200 series"
"03f0","1008","Hewlett-Packard","b102","45314","PhotoSmart 7200 series"
"03f0","1008","Hewlett-Packard","b107","45319","v255w/c310w Flash Drive"
"03f0","1008","Hewlett-Packard","b116","45334","Webcam"
"03f0","1008","Hewlett-Packard","b202","45570","PhotoSmart 7600 series"
"03f0","1008","Hewlett-Packard","b302","45826","PhotoSmart 7600 series"
"03f0","1008","Hewlett-Packard","b402","46082","PhotoSmart 7700 series"
"03f0","1008","Hewlett-Packard","b502","46338","PhotoSmart 7700 series"
"03f0","1008","Hewlett-Packard","b602","46594","PhotoSmart 7900 series"
"03f0","1008","Hewlett-Packard","b702","46850","PhotoSmart 7900 series"
"03f0","1008","Hewlett-Packard","b802","47106","PhotoSmart 7400 series"
"03f0","1008","Hewlett-Packard","b902","47362","PhotoSmart 7800 series"
"03f0","1008","Hewlett-Packard","ba02","47618","PhotoSmart 8100 series"
"03f0","1008","Hewlett-Packard","bb02","47874","PhotoSmart 8400 series"
"03f0","1008","Hewlett-Packard","bc02","48130","PhotoSmart 8700 series"
"03f0","1008","Hewlett-Packard","bd02","48386","PhotoSmart Pro B9100 series"
"03f0","1008","Hewlett-Packard","bef4","48884","NEC Picty760"
"03f0","1008","Hewlett-Packard","c002","49154","PhotoSmart 7800 series"
"03f0","1008","Hewlett-Packard","c102","49410","PhotoSmart 8000 series"
"03f0","1008","Hewlett-Packard","c111","49425","Deskjet 1510"
"03f0","1008","Hewlett-Packard","c202","49666","PhotoSmart 8200 series"
"03f0","1008","Hewlett-Packard","c302","49922","DeskJet D2300"
"03f0","1008","Hewlett-Packard","c402","50178","PhotoSmart D5100 series"
"03f0","1008","Hewlett-Packard","c502","50434","PhotoSmart D6100 series"
"03f0","1008","Hewlett-Packard","c602","50690","PhotoSmart D7100 series"
"03f0","1008","Hewlett-Packard","c702","50946","PhotoSmart D7300 series"
"03f0","1008","Hewlett-Packard","c802","51202","PhotoSmart D5060 Printer"
"03f0","1008","Hewlett-Packard","d104","53508","Bluetooth Dongle"
"03f0","1008","Hewlett-Packard","d507","54535","39gII [NW249AA]"
"03f0","1008","Hewlett-Packard","efbe","61374","NEC Picty900"
"03f0","1008","Hewlett-Packard","f0be","61630","NEC Picty920"
"03f0","1008","Hewlett-Packard","f1be","61886","NEC Picty800"
"03f1","1009","Genoa Technology","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"03f2","1010","Oak Technology, Inc.","Missing[""NotApplicable""]","Missing[""NotApplicable""]","Missing[""NotApplicable""]"
"03f3","1011","Adaptec, Inc.","0020","32","AWN-8020 WLAN [Intersil PRISM 2.5]"
"03f3","1011","Adaptec, Inc.","0080","128","AVC-1100 Audio Capture"
"03f3","1011","Adaptec, Inc.","0083","131","AVC-2200 Device"
"03f3","1011","Adaptec, Inc.","0087","135","AVC-2210 Loader"
"03f3","1011","Adaptec, Inc.","0088","136","AVC-2210 Device"
"03f3","1011","Adaptec, Inc.","008b","139","AVC-2310 Loader"
"03f3","1011","Adaptec, Inc.","008c","140","AVC-2310 Device"
"03f3","1011","Adaptec, Inc.","0094","148","eHome Infrared Receiver"
"03f3","1011","Adaptec, Inc.","009b","155","AVC-1410 GameBridge TV NTSC"
"03f3","1011","Adaptec, Inc.","2000","8192","USBXchange"
"03f3","1011","Adaptec, Inc.","2001","8193","USBXchange Adapter"
